,dealer_up,player,move,outcome,dealer_outcome,dealer_bj,is_split,orig_hand,shuffle
41,10,15,hit,win,stand,False,False,0,python
42,4,"[3, 13]",hit,push,draw,False,False,0,python
43,10,14,hit,loss,stand,False,False,0,python
44,10,17,stand,loss,stand,False,False,0,python
45,10,"[10, 10]",stand,win,stand,False,False,0,python
46,7,9,hit,loss,draw,False,False,0,python
0,9,11,double,loss,draw,False,False,0,python
1,5,12,stand,loss,draw,False,False,0,python
2,9,11,double,win,bust,False,False,0,python
3,6,16,stand,win,bust,False,False,0,python
4,2,6,hit,loss,draw,False,False,0,python
5,7,15,hit,loss,stand,False,False,0,python
6,9,8,hit,push,stand,False,False,0,python
7,8,17,stand,loss,stand,False,False,0,python
8,3,"[4, 4]",hit,win,draw,False,False,0,python
9,8,15,hit,loss,stand,False,False,0,python
10,10,10,hit,loss,stand,False,False,0,python
11,9,12,hit,win,bust,False,False,0,python
12,10,14,hit,loss,stand,False,False,0,python
13,5,11,double,push,draw,False,False,0,python
14,10,13,hit,loss,stand,False,False,0,python
15,10,13,hit,loss,stand,False,False,0,python
16,10,9,hit,win,bust,False,False,0,python
17,10,14,hit,win,stand,False,False,0,python
18,4,20,stand,win,draw,False,False,0,python
19,3,20,stand,win,bust,False,False,0,python
20,6,19,stand,win,bust,False,False,0,python
21,7,17,stand,push,stand,False,False,0,python
22,9,18,stand,loss,stand,False,False,0,python
23,A,16,hit,loss,stand,False,False,0,python
24,4,19,stand,push,draw,False,False,0,python
25,10,16,hit,loss,stand,False,False,0,python
26,10,10,hit,loss,stand,False,False,0,python
27,5,20,stand,push,draw,False,False,0,python
28,10,12,hit,win,bust,False,False,0,python
29,8,"[7, 7]",hit,win,bust,False,False,0,python
30,4,13,stand,loss,draw,False,False,0,python
31,10,17,stand,loss,draw,False,False,0,python
32,10,7,hit,win,bust,False,False,0,python
33,4,13,stand,loss,draw,False,False,0,python
34,5,12,stand,win,bust,False,False,0,python
35,10,"[4, 14]",hit,loss,stand,False,False,0,python
36,2,13,stand,loss,draw,False,False,0,python
37,10,21,stand,win,stand,False,False,0,python
38,10,16,hit,win,stand,False,False,0,python
39,10,11,double,loss,draw,False,False,0,python
40,8,"[7, 17]",hit,push,draw,False,False,0,python
41,8,"[6, 16]",hit,win,stand,False,False,0,python
42,2,16,stand,loss,draw,False,False,0,python
0,2,15,stand,loss,draw,False,False,0,python
1,10,9,hit,push,stand,False,False,0,python
2,3,12,hit,loss,draw,False,False,0,python
3,7,18,stand,win,bust,False,False,0,python
4,3,"[10, 10]",stand,win,bust,False,False,0,python
5,5,13,stand,loss,draw,False,False,0,python
6,4,19,stand,win,draw,False,False,0,python
7,6,9,double,loss,draw,False,False,0,python
8,5,16,stand,loss,draw,False,True,"[6, 6]",python
9,5,13,stand,loss,draw,False,True,"[6, 6]",python
10,7,"[6, 6]",hit,loss,draw,False,False,0,python
11,6,17,stand,loss,draw,False,False,0,python
12,10,16,hit,loss,stand,False,False,0,python
13,8,17,stand,win,bust,False,False,0,python
14,A,20,stand,push,draw,False,False,0,python
15,10,17,stand,loss,draw,False,False,0,python
16,A,15,hit,loss,stand,False,False,0,python
17,10,14,hit,loss,stand,False,False,0,python
18,10,17,stand,win,bust,False,False,0,python
19,6,12,stand,loss,draw,False,False,0,python
20,8,20,stand,win,draw,False,False,0,python
21,10,19,stand,loss,stand,False,False,0,python
22,2,15,stand,win,bust,False,False,0,python
23,4,13,stand,loss,draw,False,False,0,python
24,5,15,stand,loss,draw,False,False,0,python
25,2,21,stand,win,stand,False,False,0,python
26,5,18,stand,win,draw,False,False,0,python
27,10,"[5, 15]",hit,push,draw,False,False,0,python
28,8,"[4, 4]",hit,push,stand,False,False,0,python
29,10,18,stand,loss,stand,True,False,0,python
30,A,13,hit,loss,stand,False,False,0,python
31,10,19,stand,win,stand,False,False,0,python
32,10,19,stand,loss,stand,False,False,0,python
33,2,19,stand,win,bust,False,False,0,python
34,10,10,hit,win,bust,False,False,0,python
35,3,12,hit,loss,stand,False,False,0,python
36,2,7,hit,loss,draw,False,False,0,python
37,10,13,hit,loss,stand,False,False,0,python
38,8,16,hit,loss,stand,False,False,0,python
39,7,"[3, 13]",hit,win,bust,False,False,0,python
40,4,10,double,win,bust,False,False,0,python
41,8,13,hit,loss,stand,False,False,0,python
42,9,18,stand,win,bust,False,True,"[8, 8]",python
43,9,18,stand,win,bust,False,True,"[8, 8]",python
44,9,13,hit,loss,stand,False,False,0,python
45,7,8,hit,win,stand,False,False,0,python
46,10,18,stand,win,bust,False,False,0,python
0,5,"[8, 18]",double,loss,draw,False,False,0,python
1,2,"[4, 14]",hit,loss,draw,False,False,0,python
2,A,6,stand,loss,stand,True,False,0,python
3,4,10,double,loss,draw,False,False,0,python
4,3,10,double,win,bust,False,False,0,python
5,2,12,hit,win,bust,False,False,0,python
6,10,18,stand,push,draw,False,False,0,python
7,10,19,stand,win,bust,False,False,0,python
8,8,"[4, 4]",hit,win,draw,False,False,0,python
9,10,7,hit,loss,stand,False,False,0,python
10,10,"[10, 10]",stand,loss,stand,True,False,0,python
11,10,"[7, 7]",hit,loss,stand,False,False,0,python
12,5,9,double,loss,draw,False,False,0,python
13,5,"[4, 14]",double,loss,draw,False,False,0,python
14,4,"[3, 13]",hit,loss,draw,False,False,0,python
15,10,18,stand,loss,stand,False,True,"[8, 8]",python
16,10,19,stand,loss,stand,False,True,"[8, 8]",python
17,10,17,stand,loss,stand,False,True,"[8, 8]",python
18,9,17,stand,loss,stand,False,False,0,python
19,7,19,stand,win,bust,False,False,0,python
20,7,16,hit,loss,stand,False,False,0,python
21,6,14,stand,win,bust,False,False,0,python
22,10,20,stand,win,bust,False,False,0,python
23,10,12,hit,loss,stand,False,False,0,python
24,4,20,stand,loss,draw,False,False,0,python
25,3,14,stand,win,bust,False,False,0,python
26,8,14,hit,loss,stand,False,False,0,python
27,7,15,hit,win,draw,False,False,0,python
28,8,14,hit,loss,stand,False,False,0,python
29,6,15,stand,win,bust,False,False,0,python
30,9,"[6, 6]",hit,loss,stand,False,False,0,python
31,6,"[7, 17]",double,win,stand,False,False,0,python
32,7,16,hit,loss,stand,False,False,0,python
33,8,20,stand,win,draw,False,False,0,python
34,9,21,stand,win,stand,False,False,0,python
35,4,20,stand,win,bust,False,False,0,python
36,10,"[9, 9]",hit,win,draw,False,False,0,python
37,10,5,hit,loss,draw,False,False,0,python
38,7,13,hit,loss,stand,False,False,0,python
39,10,17,stand,loss,stand,True,False,0,python
40,10,"[5, 5]",hit,push,stand,False,False,0,python
41,10,19,stand,loss,stand,False,False,0,python
42,10,15,hit,push,stand,False,False,0,python
43,A,19,stand,push,draw,False,False,0,python
44,7,15,hit,win,stand,False,False,0,python
0,4,12,stand,win,bust,False,False,0,python
1,9,9,hit,loss,stand,False,False,0,python
2,7,20,stand,push,draw,False,False,0,python
3,10,15,stand,loss,stand,True,False,0,python
4,2,14,stand,win,bust,False,False,0,python
5,5,21,stand,win,stand,False,False,0,python
6,10,11,double,win,stand,False,False,0,python
7,10,16,hit,win,bust,False,False,0,python
8,A,20,stand,win,stand,False,False,0,python
9,10,21,stand,win,stand,False,False,0,python
10,4,5,hit,loss,draw,False,False,0,python
11,9,16,hit,loss,stand,False,False,0,python
12,7,12,hit,loss,stand,False,False,0,python
13,10,18,stand,win,bust,False,False,0,python
14,10,14,hit,loss,stand,False,False,0,python
15,10,15,hit,loss,stand,False,False,0,python
16,10,15,hit,win,draw,False,False,0,python
17,10,9,hit,win,stand,False,False,0,python
18,10,18,stand,loss,draw,False,False,0,python
19,9,18,stand,push,draw,False,False,0,python
20,10,"[10, 10]",stand,win,draw,False,False,0,python
21,6,17,stand,win,bust,False,False,0,python
22,5,17,stand,loss,draw,False,False,0,python
23,3,"[7, 17]",double,loss,draw,False,False,0,python
24,7,11,double,win,stand,False,False,0,python
25,5,"[5, 15]",double,win,bust,False,False,0,python
26,7,15,hit,win,stand,False,False,0,python
27,10,16,hit,loss,stand,False,False,0,python
28,10,9,hit,win,bust,False,False,0,python
29,A,12,hit,loss,stand,False,False,0,python
30,10,11,double,win,stand,False,False,0,python
31,A,8,stand,loss,stand,True,False,0,python
32,10,"[2, 2]",hit,loss,stand,False,False,0,python
33,9,19,stand,push,stand,False,False,0,python
34,10,15,stand,loss,stand,True,False,0,python
35,10,15,hit,loss,stand,False,False,0,python
36,2,"[5, 15]",hit,loss,draw,False,False,0,python
37,3,19,stand,win,bust,False,False,0,python
38,5,17,stand,loss,draw,False,False,0,python
39,10,16,stand,loss,stand,True,False,0,python
40,9,17,stand,win,bust,False,False,0,python
41,3,15,stand,win,bust,False,False,0,python
42,10,9,hit,loss,draw,False,False,0,python
43,8,12,hit,loss,stand,False,False,0,python
44,2,21,stand,win,stand,False,False,0,python
0,4,12,stand,win,bust,False,False,0,python
1,7,20,stand,win,draw,False,False,0,python
2,A,18,stand,win,stand,False,False,0,python
3,4,12,stand,win,bust,False,False,0,python
4,4,20,stand,loss,draw,False,False,0,python
5,5,20,stand,win,draw,False,False,0,python
6,4,17,stand,loss,draw,False,False,0,python
7,4,14,stand,loss,draw,False,False,0,python
8,10,12,hit,win,bust,False,False,0,python
9,6,7,hit,loss,draw,False,False,0,python
10,8,14,hit,loss,stand,False,True,"[9, 9]",python
11,8,19,stand,win,stand,False,True,"[9, 9]",python
12,5,19,stand,win,bust,False,False,0,python
13,10,21,stand,win,stand,False,False,0,python
14,A,9,hit,loss,stand,False,False,0,python
15,10,20,stand,win,draw,False,False,0,python
16,10,13,hit,win,bust,False,False,0,python
17,7,21,stand,win,stand,False,False,0,python
18,9,12,hit,loss,stand,False,False,0,python
19,6,15,stand,loss,draw,False,False,0,python
20,2,12,hit,win,bust,False,False,0,python
21,6,6,hit,win,stand,False,False,0,python
22,3,13,stand,loss,draw,False,False,0,python
23,2,14,stand,loss,draw,False,False,0,python
24,8,14,hit,loss,stand,False,False,0,python
25,A,11,stand,loss,stand,True,False,0,python
26,2,20,stand,win,draw,False,False,0,python
27,8,"[6, 16]",hit,win,stand,False,False,0,python
28,3,8,hit,loss,draw,False,False,0,python
29,10,19,stand,win,stand,False,False,0,python
30,2,11,double,push,draw,False,True,"[8, 8]",python
31,2,17,stand,loss,draw,False,True,"[8, 8]",python
32,10,19,stand,win,draw,False,False,0,python
33,7,17,stand,loss,draw,False,False,0,python
34,10,14,hit,push,stand,False,False,0,python
35,2,14,stand,win,bust,False,False,0,python
36,6,16,stand,loss,draw,False,True,"[7, 7]",python
37,6,17,stand,loss,draw,False,True,"[7, 7]",python
38,2,"[4, 14]",hit,loss,draw,False,False,0,python
39,4,16,stand,loss,draw,False,False,0,python
40,4,15,stand,win,bust,False,False,0,python
41,10,18,stand,win,draw,False,True,"[8, 8]",python
42,10,11,double,win,draw,False,True,"[8, 8]",python
43,A,15,hit,win,draw,False,False,0,python
44,10,13,hit,push,stand,False,False,0,python
45,10,18,stand,loss,stand,False,False,0,python
46,4,20,stand,win,bust,False,False,0,python
47,9,20,stand,push,stand,False,False,0,python
48,2,19,stand,push,draw,False,True,"[9, 9]",python
49,2,12,hit,loss,draw,False,True,"[9, 9]",python
0,9,17,stand,loss,draw,False,False,0,python
1,5,14,stand,loss,draw,False,False,0,python
2,10,"[10, 10]",stand,win,stand,False,False,0,python
3,10,15,hit,loss,stand,False,False,0,python
4,7,18,stand,loss,draw,False,False,0,python
5,7,10,double,push,draw,False,False,0,python
6,4,13,stand,loss,draw,False,False,0,python
7,10,21,stand,win,stand,False,False,0,python
8,2,13,stand,win,bust,False,False,0,python
9,2,19,stand,win,bust,False,False,0,python
10,10,13,hit,loss,stand,False,False,0,python
11,10,10,hit,win,bust,False,False,0,python
12,8,12,hit,loss,stand,False,False,0,python
13,2,14,stand,win,bust,False,False,0,python
14,10,14,hit,loss,stand,False,False,0,python
15,5,19,stand,win,draw,False,False,0,python
16,4,11,double,loss,draw,False,False,0,python
17,9,13,hit,loss,stand,False,False,0,python
18,4,13,stand,win,bust,False,False,0,python
19,9,18,stand,loss,draw,False,False,0,python
20,A,20,stand,loss,stand,True,False,0,python
21,6,18,stand,win,bust,False,False,0,python
22,3,17,stand,win,bust,False,False,0,python
23,9,9,hit,push,draw,False,False,0,python
24,5,18,stand,win,bust,False,False,0,python
25,3,20,stand,win,bust,False,False,0,python
26,7,15,hit,win,bust,False,False,0,python
27,2,19,stand,loss,draw,False,False,0,python
28,10,14,stand,loss,stand,True,False,0,python
29,9,17,stand,loss,stand,False,False,0,python
30,A,7,stand,loss,stand,True,False,0,python
31,4,13,stand,win,bust,False,False,0,python
32,10,15,hit,loss,stand,False,False,0,python
33,3,18,stand,loss,draw,False,False,0,python
34,6,"[6, 16]",double,win,bust,False,False,0,python
35,8,19,stand,win,stand,False,False,0,python
36,10,11,double,loss,stand,False,False,0,python
37,5,11,double,loss,draw,False,False,0,python
38,10,14,hit,loss,stand,False,False,0,python
39,10,16,hit,loss,stand,False,False,0,python
40,7,20,stand,win,stand,False,False,0,python
41,10,7,hit,loss,stand,False,False,0,python
42,5,7,hit,push,draw,False,False,0,python
43,5,13,stand,loss,draw,False,False,0,python
44,3,18,stand,loss,draw,False,False,0,python
0,9,15,hit,win,stand,False,False,0,python
1,10,13,hit,win,stand,False,False,0,python
2,5,15,stand,win,bust,False,False,0,python
3,9,"[5, 15]",hit,win,stand,False,False,0,python
4,7,17,stand,push,stand,False,False,0,python
5,10,12,stand,loss,stand,True,False,0,python
6,5,9,double,loss,draw,False,False,0,python
7,10,"[4, 4]",hit,loss,stand,False,False,0,python
8,10,20,stand,win,stand,False,False,0,python
9,A,"[10, 10]",stand,loss,draw,False,False,0,python
10,9,11,double,win,stand,False,False,0,python
11,5,21,stand,win,stand,False,False,0,python
12,10,17,stand,push,draw,False,False,0,python
13,2,20,stand,win,bust,False,False,0,python
14,10,16,hit,loss,stand,False,False,0,python
15,10,20,stand,win,bust,False,False,0,python
16,3,7,hit,loss,draw,False,False,0,python
17,5,"[7, 17]",double,loss,draw,False,False,0,python
18,10,20,stand,win,stand,False,False,0,python
19,7,13,hit,win,stand,False,True,"[3, 3]",python
20,7,5,hit,loss,stand,False,True,"[3, 3]",python
21,7,13,hit,loss,stand,False,True,"[3, 3]",python
22,7,13,hit,loss,stand,False,True,"[3, 3]",python
23,A,"[7, 17]",stand,loss,stand,True,False,0,python
24,6,"[8, 18]",double,win,bust,False,False,0,python
25,7,"[5, 15]",hit,loss,stand,False,False,0,python
26,4,11,double,loss,draw,False,False,0,python
27,6,12,stand,loss,draw,False,False,0,python
28,10,21,stand,win,stand,False,False,0,python
29,10,10,hit,loss,stand,False,False,0,python
30,4,14,stand,loss,draw,False,False,0,python
31,7,"[5, 15]",hit,loss,stand,False,False,0,python
32,2,13,stand,loss,draw,False,False,0,python
33,2,10,double,loss,draw,False,False,0,python
34,5,19,stand,win,bust,False,False,0,python
35,10,21,stand,win,stand,False,False,0,python
36,6,"[3, 13]",double,win,bust,False,False,0,python
37,8,11,double,win,stand,False,False,0,python
38,4,13,stand,loss,draw,False,False,0,python
39,10,15,hit,loss,stand,False,False,0,python
40,10,8,hit,loss,stand,False,False,0,python
41,10,20,stand,win,bust,False,False,0,python
42,10,15,hit,loss,stand,False,False,0,python
43,2,21,stand,win,stand,False,False,0,python
44,5,16,stand,win,bust,False,False,0,python
45,3,14,stand,loss,draw,False,False,0,python
46,5,16,stand,win,bust,False,False,0,python
0,A,9,hit,win,draw,False,False,0,python
1,10,20,stand,win,stand,False,False,0,python
2,2,20,stand,win,draw,False,False,0,python
3,2,20,stand,loss,draw,False,False,0,python
4,4,21,stand,win,stand,False,False,0,python
5,9,10,double,loss,stand,False,False,0,python
6,4,18,stand,win,bust,False,False,0,python
7,9,21,stand,win,stand,False,False,0,python
8,3,11,double,loss,draw,False,False,0,python
9,10,15,hit,loss,stand,False,False,0,python
10,6,14,stand,win,bust,False,False,0,python
11,10,"[7, 17]",hit,loss,stand,False,False,0,python
12,10,20,stand,win,bust,False,False,0,python
13,10,8,hit,win,bust,False,False,0,python
14,8,20,stand,win,bust,False,False,0,python
15,6,12,stand,win,bust,False,False,0,python
16,4,8,hit,win,bust,False,False,0,python
17,10,13,hit,loss,stand,False,False,0,python
18,3,16,stand,loss,draw,False,False,0,python
19,9,8,hit,win,bust,False,False,0,python
20,10,19,stand,loss,stand,False,False,0,python
21,9,21,stand,win,stand,False,False,0,python
22,5,18,stand,win,bust,False,False,0,python
23,10,9,hit,win,stand,False,False,0,python
24,4,"[6, 16]",double,loss,draw,False,False,0,python
25,7,12,hit,loss,stand,False,False,0,python
26,10,9,hit,loss,draw,False,False,0,python
27,10,11,stand,loss,stand,True,False,0,python
28,9,18,stand,loss,draw,False,False,0,python
29,8,17,stand,loss,stand,False,False,0,python
30,10,12,hit,loss,draw,False,False,0,python
31,7,14,hit,win,stand,False,False,0,python
32,10,18,stand,win,stand,False,False,0,python
33,A,13,hit,win,stand,False,False,0,python
34,7,14,hit,loss,stand,False,False,0,python
35,8,15,hit,loss,stand,False,False,0,python
36,9,17,stand,loss,draw,False,False,0,python
37,2,6,hit,loss,draw,False,False,0,python
38,7,13,hit,win,bust,False,False,0,python
39,10,10,hit,loss,stand,False,False,0,python
40,9,19,stand,win,stand,False,False,0,python
41,4,20,stand,win,bust,False,False,0,python
42,2,20,stand,win,draw,False,False,0,python
43,4,20,stand,win,draw,False,False,0,python
